id,nome,tipo_registro,categoria_principal,categorias_secundarias,resumo,cidade,uf,rua,numero,bairro,complemento,latitude,longitude,telefone,whatsapp,email,site,instagram,horario_funcionamento,servicos_atracoes,acessibilidade,necessita_reserva,cadastur,url_origem,url_mapa,status_revisao,situacao_catalogo,alertas_catalogo,fontes_consultadas
atm_0370,Hotel Lisboa,empresa,Hospedagem,hospedagem,"Entidade turística consolidada: Hotel Lisboa, classificado como Hospedagem. Localizado em Altamira/PA, no Centro, com endereço na Tv. Lindolfo Aranha. Contato: (93) 99903-0310. Coordenadas e dados extraídos do Google Maps (2026-09-11).",Altamira,PA,Tv. Lindolfo Aranha,,Centro,,"-3,2055299","-52,2099327",(93) 99903-0310,,,,,,,,,,https://www.google.com/maps/place/Hotel+Lisboa/data=!4m10!3m9!1s0x929239a63e7f6015:0x73a37d61d3ff8807!5m2!4m1!1i2!8m2!3d-3.2055299!4d-52.2099327!16s%2Fg%2F11l5jkr9js!19sChIJFWB_PqY5kpIRB4j_02F9o3M?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2055299,-52.2099327",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0371,Hotel Lucas,empresa,Hospedagem,hospedagem,"Hotel Lucas, localizado em Altamira/PA, é uma hospedagem situada na Av. João Rodrigues - Premem. O contato é (93) 99186-2717. As coordenadas são -3.2067385, -52.2211367 (google_maps:63:83aba5d8ae).",Altamira,PA,Av. João Rodrigues,,Premem,,"-3,2067385","-52,2211367",(93) 99186-2717,,,,,,,,,,https://www.google.com/maps/place/Hotel+Lucas/data=!4m10!3m9!1s0x929239322d12fca5:0x31d7be5b4cce939e!5m2!4m1!1i2!8m2!3d-3.2067385!4d-52.2211367!16s%2Fg%2F11g2wkjg01!19sChIJpfwSLTI5kpIRnpPOTFu-1zE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2067385,-52.2211367",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0372,Hotel Lucia Borges,empresa,Hospedagem,hospedagem,"Hotel Lucia Borges em Altamira/PA. Endereço: R. Humberto Trindade, 308 - Jardim Independente II. A categoria principal é Hospedagem. As coordenadas são -3.2197681, -52.2193188 (google_maps). O site menciona quartos excelentes e confortáveis.",Altamira,PA,R. Humberto Trindade,308,"Pa, 68372-270, Brasil","Jardim Independente Ii, Altamira","-3,2197681","-52,2193188",,,,,,,,,,,https://www.google.com/maps/place/Hotel+Lucia+Borges/data=!4m10!3m9!1s0x92924789bc168adb:0xcc2f28eaf88c6212!5m2!4m1!1i2!8m2!3d-3.2197681!4d-52.2193188!16s%2Fg%2F11bz0bb715!19sChIJ24oWvIlHkpIREmKM-OooL8w?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2197681,-52.2193188",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://lemeshotel.com.br/hotel/hotel-lucia-borges/
atm_0373,Hotel Miler,empresa,Hospedagem,hospedagem,"Hotel Miler, classificado como Hospedagem, está localizado em Altamira-PA. O endereço completo é Tv. Pedro Gomes, 826 - Sudam I, Altamira - PA, 68371-970. O contato telefônico é (93) 3515-2304. As coordenadas são -3.2071978, -52.2162264 (Fonte: google_maps, 2026-09-11).",Altamira,PA,Tv. Pedro Gomes,826,Sudam I,,"-3,2071978","-52,2162264",(93) 3515-2304,,,,,,,,,,https://www.google.com/maps/place/Hotel+Miler/data=!4m10!3m9!1s0x9292386c470ab257:0x744465d31178df93!5m2!4m1!1i2!8m2!3d-3.2071978!4d-52.2162264!16s%2Fg%2F1tt8dbg6!19sChIJV7IKR2w4kpIRk994EdNlRHQ?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2071978,-52.2162264",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0374,Hotel Morais,empresa,Hospedagem,hospedagem,"Hotel Morais, localizado no Centro de Altamira-PA, é uma hospedagem. O endereço completo é R. Salim Mauad, 20 - Centro, Altamira - PA, 68372-120. O contato telefônico é (93) 3515-2505. As coordenadas são -3.2079761, -52.2174418 (Fonte: google_maps, 2026-09-11).",Altamira,PA,R. Salim Mauad,20,Centro,,"-3,2079761","-52,2174418",(93) 3515-2505,,,,,,,,,,https://www.google.com/maps/place/Hotel+Morais/data=!4m10!3m9!1s0x9292386d9b9c4617:0xe4d90248fa38f461!5m2!4m1!1i2!8m2!3d-3.2079761!4d-52.2174418!16s%2Fg%2F1th0cj05!19sChIJF0acm204kpIRYfQ4-kgC2eQ?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2079761,-52.2174418",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0375,Hotel Orinoco,empresa,Hospedagem,hospedagem,"Hotel Orinoco em Altamira, PA. Categoria: Hospedagem. Endereço: Av. Tancredo Neves, 2263 - Centro. Contato: (93) 99119-0931. Coordenadas: -3.2094114, -52.2148868 (Fonte: google_maps:64:83aba5d8ae). Foi verificada uma fonte web com telefone alternativo e informações de serviço.",Altamira,PA,Av. Tancredo Neves,2263,Centro,,"-3,2094114","-52,2148868",(93) 99119-0931,,,,,,,,,,https://www.google.com/maps/place/Hotel+Orinoco/data=!4m10!3m9!1s0x929238388237b1ad:0x9f121840598db79!5m2!4m1!1i2!8m2!3d-3.2094114!4d-52.2148868!16s%2Fg%2F1wh4gy5c!19sChIJrbE3gjg4kpIReduYBYQh8Qk?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2094114,-52.2148868",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://hotel-orinoco.ueniweb.com/
atm_0376,Hotel Palace Ii,empresa,Hospedagem,hospedagem,Hotel Palace II em Altamira/PA. Possui registro Cadastur (Regular) e informações do Google Maps. O endereço mais completo é o do Google Maps (R. Cel. Jarbas Passarinho - Jardim Uirapuru). Contato: (93)3515-2057 (Cadastur). Site: https://www.palacehotelalt.com.br. Serviços: 50 UHs | 145 leitos. Necessita reserva.,Altamira,PA,R. Cel. Jarbas Passarinho,,Jardim Uirapuru,,,,(93)3515-2057,,financeiro@palacehotelatm.com.br,https://www.palacehotelalt.com.br,,,50 UHs | 145 leitos,,Sim,Regular - Certificado: 06236230000130 (Operação) - Validade: 2027-05-16,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte | possível duplicidade,cadastur | google_maps | youtube | visitaltamira
atm_0377,Hotel Rodoviario,empresa,Hospedagem,hospedagem,"Entidade turística consolidada como Hotel Rodoviario em Altamira/PA. Possui endereço completo, telefone e coordenadas geográficas verificados via Google Maps. Categoria principal é Hospedagem.",Altamira,PA,Av. João Rodrigues,1357,Jardim Uirapuru,,"-3,2064657","-52,2214965",(93) 99216-2587,,,,,,,,,,https://www.google.com/maps/place/Hotel+Rodoviario/data=!4m10!3m9!1s0x9292386e89eac763:0x882af3357b5db84b!5m2!4m1!1i2!8m2!3d-3.2064657!4d-52.2214965!16s%2Fg%2F11cjk2y8rj!19sChIJY8fqiW44kpIRS7hdezXzKog?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2064657,-52.2214965",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0378,Palace Hotel - Altamira Pa,empresa,Hospedagem,hospedagem,"Consolidado o Palace Hotel em Altamira/PA. Utiliza o nome e a categoria do Google Maps, mas prioriza o endereço e o status Cadastur. Contém telefone, site e informações de serviço (50 UHs | 145 leitos) do Cadastur. Pendência: Coordenadas e bairro são mais consistentes com a fonte Google Maps, mas o WhatsApp e Instagram vêm da Visita Altamira.",Altamira,PA,Av. Tancredo Neves,3093,Premem,,,,(93) 99146-2057,,financeiro@palacehotelatm.com.br,https://palacehotelat.com.br/?utm_source=google&utm_medium=organic&utm_campaign=google-meu-negocio,,,50 UHs | 145 leitos,,Sim,Regular - Certificado: 06236230000130 (Operação) - Validade: 2027-05-16,https://visitaltamira.com.br/pt/empresa/palace-hotel,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0379,Pamella Hotel,empresa,Hospedagem,hospedagem,"Entidade turística consolidada para Pamella Hotel em Altamira/PA. A hospedagem está localizada na Alameda Polivalente, 2655 - Jardim Uirapuru. Coordenadas e demais dados foram extraídos do Google Maps (2026-09-11).",Altamira,PA,Alameda Polivalente,2655,- Jardim Uirapuru,,"-3,2116319","-52,2179357",,,,,,,,,,,https://www.google.com/maps/place/Pamella+Hotel/data=!4m10!3m9!1s0x92923900752440b7:0x64b1289bab3811aa!5m2!4m1!1i2!8m2!3d-3.2116319!4d-52.2179357!16s%2Fg%2F11n4sn3x2y!19sChIJt0AkdQA5kpIRqhE4q5sosWQ?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2116319,-52.2179357",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira | https://www.kayak.com.br/Altamira-Hoteis.51718.hotel.ksp
atm_0380,Pillo's Hotel,empresa,Hospedagem,hospedagem,"Entidade turística consolidada como Pillo's HOTEL em Altamira/PA. A categoria principal é Hospedagem, com endereço em Jardim Independente II. Coordenadas e demais dados são provenientes do Google Maps (2026-09-11). Pendências: Nenhuma.",Altamira,PA,Jardim Independente Ii,,,,"-3,2095969","-52,214551",,,,,,,,,,,https://www.google.com/maps/place/Pillo%27s+HOTEL/data=!4m10!3m9!1s0x9292386d645c4449:0x9fcb75b79a84d7c0!5m2!4m1!1i2!8m2!3d-3.2095969!4d-52.214551!16s%2Fg%2F11v9l028f5!19sChIJSURcZG04kpIRwNeEmrd1y58?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2095969,-52.214551",revisado_com_pendencias,Revisar,sem contato | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://www.kayak.com.br/Hoteis-Rillos-Hotel-Altamira.888438.ksp
atm_0381,Pousada Jardim do Sol,empresa,Hospedagem,hospedagem,"Pousada Jardim do Sol, classificada como Hospedagem, está localizada em Altamira/PA. O endereço completo é R. Humberto Trindade, 343 - Jardim Independente II, e o contato é (93) 3515-9825. As coordenadas são -3.2240275, -52.2203245 (Fonte: google_maps:322:83aba5d8ae, 2026-09-11).",Altamira,PA,R. Humberto Trindade,343,Jardim Independente Ii,,"-3,2240275","-52,2203245",(93) 3515-9825,,,,,,,,,,https://www.google.com/maps/place/Pousada+Jardim+do+Sol/data=!4m10!3m9!1s0x92924789b9f6af1b:0x4fb1711bd0970f76!5m2!4m1!1i2!8m2!3d-3.2240275!4d-52.2203245!16s%2Fg%2F11r9tw64y!19sChIJG6_2uYlHkpIRdg-X0BtxsU8?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2240275,-52.2203245",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0382,Pousada Xingu Araras,empresa,Hospedagem,"Ecoturismo, Rio Xingu, Pesca Esportiva, Preservação Ambiental","Pousada Xingu Araras em Altamira/PA. É classificada como Hospedagem (Google Maps) e oferece serviços como hospedagem, banho de rio, trilha ecológica, piscina e pesca esportiva (YouTube). O contato principal é (93) 99121-3230 (Google Maps) e o e-mail cadastrado é WITHAMAR5@GMAIL.COM (Cadastur). Recomenda-se reserva prévia.",Altamira,PA,Raimundo de Oliveira,,Jardim Independente I,,,,(93) 99121-3230,(93) 99121-3230,WITHAMAR5@GMAIL.COM,,,,"Hospedagem (3 apartamentos), banho de rio, trilha ecológica, piscina, pesca esportiva, observação de natureza e alimentação (bolo e torta salgada).",,Sim,Regular - Certificado: 61040616000180 (Operação) - Validade: 2027-06-05,https://cadastur.turismo.gov.br/,,revisado,Revisar,sem coordenadas | possível duplicidade,cadastur | google_maps | youtube | visitaltamira
atm_0383,Requinte Hotel,empresa,Hospedagem,hospedagem,"Hotel Requint em Altamira/PA. Endereço: Av. Tancredo Neves, 2229 - Centro. Contato: (93) 99656-2897. Possui site e e-mail (cadastur:97:6b7236cb4b|email). É um meio de hospedagem que necessita reserva. Coordenadas: -3.2091044, -52.2146766 (google_maps:53:83aba5d8ae).",Altamira,PA,Av. Tancredo Neves,2229,Centro,,,,(93) 99656-2897,(93) 99656-2897,gerencia@requintehotel.tur.br,http://www.requintehotel.tur.br/,,,39 UHs | 68 leitos,,Sim,Regular - Certificado: 34885970000133 (Operação) - Validade: 2027-02-25,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0384,Rillo's Hotel,empresa,Hospedagem,hospedagem,"Rillo's Hotel em Altamira/PA. Hospedagem com 52 UHs e 93 leitos, oferecendo atendimento em Inglês. Endereço: R. 7 de Setembro, 2300 - Centro. Contato: (93) 99952-6408. Possui site e e-mail. Necessita reserva. Dados do Cadastur (válido até 2027-08-25) e localização do Google Maps foram priorizados.",Altamira,PA,R. 7 de Setembro,2300,Centro,,,,(93) 99952-6408,(93) 99952-6408,contato.hotelrillo@gmail.com,https://www.rilloshotel.com/,,,52 UHs | 93 leitos | Atendimento: Inglês,"Acomodações acessíveis disponíveis (1 UHs acessíveis, 2 leitos acessíveis)",Sim,Regular - Certificado: 12905728000141 (Operação) - Validade: 2027-08-25,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0385,Safira Hotel,empresa,Hospedagem,hospedagem,"Safira Hotel em Altamira/PA. É um hotel com serviços de hospedagem (17 UHs | 32 leitos) e necessita de reserva. Contatos: (93) 99126-7880 e +5593991267880. Endereço: Tv. Pedro Gomes, 850 - Sudam I, Altamira - PA. Email: DIVINOBIO@HOTMAIL.COM. Fonte principal: Google Maps (2026-09-11). O cadastro no Cadastur indica regularidade até 2027-08-25.",Altamira,PA,Tv. Pedro Gomes,850,Sudam I,,,,(93) 99126-7880,(93) 99126-7880,DIVINOBIO@HOTMAIL.COM,,,,17 UHs | 32 leitos,,Sim,Regular - Certificado: 20730436000143 (Operação) - Validade: 2027-08-25,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0386,Status Motel,empresa,Hospedagem,hospedagem,"Entidade turística consolidada: Status Motel, classificado como Hospedagem em Altamira/PA. O endereço é Rod. Ernesto Aciole, s/n - Colinas, e o contato é (94) 99136-3404. Coordenadas e dados extraídos do Google Maps (2026-09-11).",Altamira,PA,Rod. Ernesto Aciole,S/N,Colinas,,"-3,1904175","-52,192293",(94) 99136-3404,,,,,,,,,,https://www.google.com/maps/place/Status+Motel/data=!4m10!3m9!1s0x92923828f12436db:0xd01547e4c89923ab!5m2!4m1!1i2!8m2!3d-3.1904175!4d-52.192293!16s%2Fg%2F11b6hsq6fw!19sChIJ2zYk8Sg4kpIRqyOZyORHFdA?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.1904175,-52.192293",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
atm_0387,Topazzio Hotel,empresa,Hospedagem,hospedagem,"Topazzio Hotel em Altamira/PA. É uma hospedagem com 1 UHs e 12 leitos, necessita reserva. Contatos: (93) 3593-0423 (Google Maps) e +5593992001984 (WhatsApp/Cadastur). Endereço: Tv. Bandeirante, 550 - Esplanada do Xingu, Altamira - PA. Possui atendimento em Português e acessibilidade disponível (Fonte: Google Maps/Cadastur). Pendência: O site da empresa consta como 'Inapta' (Fonte: Econodata).",Altamira,PA,Tv. Bandeirante,550,Esplanada do Xingu,,,,(93) 3593-0423,(93) 99200-1984,JORGIANEAZEVEDO38@GMAIL.COM,,,,1 UHs | 12 leitos | Atendimento: Português,"Acomodações acessíveis disponíveis (1 UHs acessíveis, 12 leitos acessíveis)",Sim,Regular - Certificado: 61539114000107 (Operação) - Validade: 2027-11-18,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://www.econodata.com.br/consulta-empresa/16621581000119-topazzio-hotel-ltda
atm_0388,Xingu Pousada,empresa,Hospedagem,hospedagem,A Pousada Xingu em Altamira/PA é uma hospedagem com registro Cadastur (Regular) e serviços como 6 UHs e atendimento em Inglês. O contato principal é via WhatsApp (+5593991213230) e o email é WITHAMAR5@GMAIL.COM. O endereço mais completo é o do Cadastur (Humbelino José de Oliveira - de 702/703 a 1750/1751 Altamira Jardim Independente I). As coordenadas foram priorizadas da fonte google_maps:69:83aba5d8ae.,Altamira,PA,R. Primeiro de Janeiro,,"Pa, 68371","Centro, Altamira",,,(93) 99121-3230,(93) 99121-3230,WITHAMAR5@GMAIL.COM,,,,6 UHs | 22 leitos | Atendimento: Inglês,,Sim,Regular - Certificado: 61040616000180 (Operação) - Validade: 2027-06-05,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte | possível duplicidade,cadastur | google_maps | youtube | visitaltamira
atm_0389,Xingu Praia Hotel,ponto_turistico,Hospedagem,hospedagem,"A entidade Xingu Praia Hotel em Altamira/PA é um hotel com registro no Cadastur (Regular - Operação). O endereço mais consistente é R. Cel. José Porfírio, 3001 - Esplanada do Xingu. Contatos incluem o WhatsApp +5593991171908 e e-mail xingupraiahotel@gmail.com. O site é http://xingupraiahotel.com/. Possui 36 UHs e 36 leitos, e é necessário fazer reserva.",Altamira,PA,R. Cel. José Porfírio,3001,Esplanada do Xingu,,,,,(93) 99117-1908,xingupraiahotel@gmail.com,http://xingupraiahotel.com/,,,36 UHs | 36 leitos | Atendimento: Inglês,,Sim,Regular - Certificado: 15579788000100 (Operação) - Validade: 2027-11-18,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0390,Chácara Adonai,empresa,Hospedagem domiciliar,atrativos,"Consolidado para Chácara Adonai, hospedagem domiciliar em Altamira/PA. Endereço: WP4W+3C. Contato: (93) 98412-4066. Coordenadas e dados extraídos da fonte google_maps:479:83aba5d8ae (2026-09-11). Pendência: Bairro não especificado de forma clara.",Altamira,PA,,,,,"-3,0948961","-52,2540705",(93) 98412-4066,,,,,,,,,,https://www.google.com/maps/place/Ch%C3%A1cara/data=!4m7!3m6!1s0x929239006c4d5dc9:0x3cbd3eb3b0bfa80c!8m2!3d-3.1696292!4d-52.2232823!16s%2Fg%2F11z65h3qjc!19sChIJyV1NbAA5kpIRDKi_sLM-vTw?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.0948961,-52.2540705",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0391,Centro de Apoio Em Diagnóstico,empresa,Hospital,saude,"Centro de Apoio em Diagnóstico, um hospital de saúde em Altamira/PA. Endereço: São Sebastiao, Altamira - PA. Contato: (93) 3515-1124. Coordenadas: -3.213025, -52.2140904 (Fonte: google_maps, 2026-09-11).",Altamira,PA,São Sebastiao,,,,"-3,213025","-52,2140904",(93) 3515-1124,,,,,,,,,,https://www.google.com/maps/place/Centro+de+Apoio+em+Diagn%C3%B3stico/data=!4m7!3m6!1s0x92923873139d937f:0x5957ac6c0cc3a1d4!8m2!3d-3.213025!4d-52.2140904!16s%2Fg%2F11gfh9ft0c!19sChIJf5OdE3M4kpIR1KHDDGysV1k?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.213025,-52.2140904",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0392,Cimet Clinica de Exames Admisionais,empresa,Hospital,saude,"Entidade turística consolidada como Cimet clinica de exames admisionais, classificada como Hospital em Altamira/PA. O endereço é 306, Tv. Agrário Cavalcante, 132 - Recreio, Altamira - PA. As coordenadas e informações são provenientes do Google Maps (2026-09-11). Não foi possível confirmar um telefone atualizado para a unidade principal.",Altamira,PA,"306, Tv. Agrário Cavalcante",132,Recreio,,"-3,2081858","-52,2121888",,,,,,,,,,,https://www.google.com/maps/place/Cimet+clinica+de+exames+admisionais/data=!4m7!3m6!1s0x92923812d43b04d9:0x5f7bb5a3ac809f29!8m2!3d-3.2081858!4d-52.2121888!16s%2Fg%2F11b70hwnmy!19sChIJ2QQ71BI4kpIRKZ-ArKO1e18?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2081858,-52.2121888",revisado,Revisar,sem contato,cadastur | google_maps | youtube | visitaltamira | https://cimetscientific.com/
